!			G1			A			enclitic particle
!			G1			A			vulture, bird in general							
!			G1			A			vulture, bird in general							
!			G1			A			tread							
!			G1			At			striking-power							
!! V 4			G1-X1-N5-Z1			At			striking-power							
!! V			G1-X1-N5			At			moment, instant, time in general							
!! 8 V			G1-X1-Z5-N5			At			moment, instant, time							
!! V 4			G1-X1-N5-Z1			At			moment, instant, time in general							
!! L			G1-X1-F9			At			moment, instant, time in general							
!! L V !			G1-X1-F9-N5			At			moment, instant, time in general							
FV			F3-X1-N5			At			moment, instant, time in general							
1 !! L V			M17-G1-X1-F9-N5			At			moment, instant, time in general							
B t B , d`			E34-N35-Aa1-V12-S28-D40			wnx			be clothed in							
B t B 8			E34-N35-Aa1-Z5			wnx			roll of cloth							
B t B d			E34-N35-Aa1-S28			wnx			roll of cloth							
B t B 1 1 ! , 4			E34-N35-Aa1-M17-M17-X1-V12-Z1			wnxyt			mummy - cloth ?							
B t B K , d			E34-N35-Aa1-G43-V12-S28			wnxw			clothing							
B tv]			E34-N35-N37-F27			wnS			jackal							
B tv V			E34-N35-N37-U16			wnS			sledge							
B tv:#			E34-N35-N37-Z7-M3			wnS			sledge							
J k! 5			M42-N26-E1-Z2			wnDw			short - horned cattle							
J b k! 5			M42-W24-N26-E1-Z2			wnDw			short horned cattle							
3 k:! 5			Z11A-N26-Z7-E1-Z2			wnDw			short horned cattle							
J kb ( ( (			M42-N26-W24-E8-E8-E8			wnDw			goats							
J k K ! ! p 5			M42-N26-G43-X1-A1-B1-Z2			wnDwt			associates							
J tb k K ! !! }			M42-N35-W24-N26-G43-X1-E1-A1- N33A			wnDwt			associates							
J ti K ! i			M42-N35-I10-G43-X1-P30			wnDwt			ships hold							
B ti! K i			E34-N35-I10-X1-G43-P30			wnDwt			hold of ship							
B tf:! h 4 6			E34-N35-D46-Z7-X1-N23-Z1-Z3			wndwt			hollow, depression							
J k 7 !			M42-N26-Z4-E1			wndwt			hollow, depression							
D			G36			wr			swallow bird							
D M			G36-D21			wrr			great, much, many, eldest, important							
D			G36			wr			great							
D M			G36-D21			wr			greatness of size, sufficiency of food, excess of supplies, much, how much ?							
D M !			G36-D21-X1			wrt			greatness of rank, what is important, very							
if! D M !			I10-D46-A1-G36-D21-X1			Dd .i wrt			I say something important							
D M !			G36-D21-A1			wr			great one, magnate, chief, ruler of foreign land							
D M			G36-D21			wr			great one, magnate							
3 !			A19-A1			wr			great one, magnate							
D M d 4			G36-D21-F34-Z1			wr ib			insolent							
D M G 5 !			G36-D21-U1-Z2-A1			wr mAw			Greatest of Seers							
D <			G36-M28			wr mD Smaw			Magnate of the 'Ten of Upper Egypt'							
D M < T 5 H			G36-D21-V28-D28-Z2-A40			wr HkAw			Great of Magic							
D M ! < T 5 J			G36-D21-X1-V28-D28-Z2-S2			wrt HkAw			Great of Magic of crowns							
D M ! < T 5 JL			G36-D21-X1-V28-D28-Z2-S2-S4			wrt HkAw			Great of Magic of crowns							
D M ! < T 5 l			G36-D21-X1-V28-D28-Z2-I13			wrt HkAw			Great of Magic of uraeus							
D M < T 5 Y			G36-D21-V28-D28-Z2-U19			wr HkAw			instrument for 'Opening of the mouth'							
D M r ^			G36-D21-S42-U24			wr xrp Hmwt			Greatest of the Master Craftsmen							
D M + b K 6 !			G36-D21-T11-W24-G43-Z3-A1			wr swnw			master physician							
D M 4 4 4 4 4			G36-D21-Z1-Z1-Z1-Z1-Z1			wr diw			Greatest of the Five							
D M ! k			G36-D21-X1-I12			wrt			Great One of uraeus, of goddess							
D M ! J			G36-D21-X1-S2			wrt			Crown of Upper Egypt							
D M ! L			G36-D21-X1-S4			wrt			Crown of Lower Egypt							
D ! }			G36-X1-P13			wrt			sacred barque							
D ! }			G36-X1-P111			wrt			sacred barque							
D ! !			G36-X1-E1			wrt			sacred cow							
D M 1 s			G36-D21-M17-F51			wri			portion of meat							
D M			G36-D21			wri			portion of meat							
D M 2			G36-D21-F51B			wri			portion of meat							
D M 1 1 ! # 5			G36-D21-M17-M17-X1-M3-Z2			wryt			door posts							
D M 1 1 ! d			G36-D21-M17-M17-X1-S28			wryt			cloth for straining liquids							
D M 1 ! K D ! 5			G36-D21-G17-X1-G43-O36-X1-Z2			wrmwt			roofing, awnings							
D M 1 ! K D ! f 5			G36-D21-G17-X1-G43-O36-X1-N21- Z2			wrmwt			roofing, awnings							
D M 1 ! [ [ [			G36-D21-G17-X1-O169-O169-O169			wrmwt			roofing, awnings							
D M M ! J			G36-D21-D21-X1-S2			wrrt			crown							
D M M ! N			G36-D21-D21-X1-S6			wrrt			crown							
D M M 1 1 ! 1			G36-D21-D21-M17-M17-X1-T17			wrryt			chariot, wagon							
1 !			T17-X1			wrryt			chariot							
D M ! 1			G36-D21-X1-T17			wrryt			chariot							
D M 1 1 ! 1			G36-D21-M17-M17-X1-T17			wrryt			chariot							
D M M ! 1			G36-D21-D21-X1-T17			wrryt			chariot							
D M M 1 1 ! #			G36-D21-D21-M17-M17-X1-M3			wrryt			chariot							
D M < a 8			G36-D21-V28-W23-A24			wrH			anoint someone with.     , smear on							
D M < K `			G36-D21-V28-W1-D40			wrH			anoint Someone with....,  smear on							
D M < K 6			G36-D21-V28-W1-Z3			wrH			ointment							
D M < b 5			G36-D21-V28-W24-Z2			wrH			ointment							
D M < ! a 5			G36-D21-V28-X1-W23-Z2			wrHt			ointment							
D M < 1 1 a 8			G36-D21-V28-M17-M17-W23-A24			wrHy			anointer							
D M e #			G36-D21-S29-M3			wrs			head - rest							
D M v V			G36-D21-N37-N5			wrS			spend the day, spend one's time, spend much time, wake, be awake							
D M v}			G36-D21-N37-Q43			wrS			wake, be awake							
D M v 1 1 V !			G36-D21-N37-M17-M17-N5-A1			wrSy			watcher, sentry							
D M i}			G36-D21-I10-D81			wrD			be weary, grow weary, tire, die							
D M f' E			G36-D21-D46-A7-G37			wrD			be weary, grow weary, tire							
D M f:' E 5			G36-D21-D46-Z7-A7-G37-Z2			wrdw			weariness							
K $ E			G43-O4-G37			whi			escape, miss, fail, be undone, be lacking							
K $ a			G43-O4-D41			whi			escape				verb			
K $ ! E			G43-O4-G1-G37			whi			be undone of heart				verb			
K $ ! E			G43-O4-X1-G37			wht			failure							
K $ ! $ !"			G43-O4-G1-O4-G1-A2			whAhA			arrogance ?							
K $ q < `			G43-O4-D58-Z9-D40			whb			pierce, hole							
K $ t}			G43-O4-N35-O118			whn			throw down fence, fall off of scab							
K $ t C			G43-O4-N35-A35			whn			throw down fence							
K $ t E `			G43-O4-N35-O37-D40			whn			throw down fence							
K $ tt 9			G43-O4-N35-N35-D1			whnn			crown of head							
K < ! a			G43-V28-X1-W23			wAHt			cauldron							
K < !! a			G43-V28-G1-X1-W23			wHAt			cauldron							
K < ! }			G43-V28-X1-W115			wHAt			cauldron							
K < !! Q			G43-V28-G1-X1-W7			wHAt			cauldron							
C ! j			Aa2-X1-N25			wHAt			oasis, oasis - region							
C ! . j			Aa2-X1-T14-N25			wHAt			oasis, oasis region							
C ! $. ! p 5 j			Aa2-X1-G4-T14-A1-B1-Z2-N25			wHAtyw			oasis - dwellers							
K 0 ! 8			G43-M16-G1-A24			wHA			hew stone, pluck flowers, cut crops							
K 0 `			G43-M16-D40			wHA			hew stone							
K < ! `			G43-V28-G1-D40			wHA			hew stone							
K 0 !"			G43-M16-G1-M2			wHA			pluck flowers							
K 0 ! C 8			G43-M16-G1-Aa2-A24			wHA			cut crops							
K < 1 1 ! Q			G43-V28-M17-M17-X1-O49			wHyt			village							
. ! Q			T14-X1-O49			wHyt			village							
K < ! Q			G43-V28-X1-O49			wHyt			village							
K < ! j			G43-V28-X1-N25			wHyt			village							
K < 1 1 ! ! p 5			G43-V28-M17-M17-X1-A1-B1-Z2			wHyt			family, kindred, relatives							
: < :! . ! p 5			Z7-V28-Z7-X1-T14-A1-B1-Z2			wHyt			family, kindred							
K < 1 1 . ! p 5			G43-V28-M17-M17-T14-A1-B1-Z2			wHyt			family, kindred							
K < : . ! p 5			G43-V28-Z7-T14-A1-B1-Z2			wHyt			family, kindred							
_\ ! \			P4-D36-V1-D36			wHa			loose fetters, release, return from, go home							
K < 7 \ i			G43-V28-Z4-D36-P30			wHa			loose fetters							
K < \ i			G43-V28-D36-P30			wHa			release someone, something							
_\ " d 4			P4-D36-A2-F34-Z1			wHa ib			capable, skilled							
_\ n			P4-D36-D54			wHa			investigate							
_			P4			wHa			investigate							
_\			P4-D36			wHa			investigate							
K < \ t			G43-V28-D36-K5			wHa			fish synodontis schall							
_\ ! p			P4-D36-X1-K1			wHa			fish synodontis schall							
_\ p 5 !			P4-D36-K1-Z2-A1			wHa			fisherman, fowler							
_ 5			P4-Z2			wHaw			fishermen, fowlers							
_K n			P4-G43-Z2B			wHaw			fowlers							
K < \ K !			G43-V28-D36-G43-A1			wHaw			fishermen, fowlers							
_\ : K G p `! 6			P4-D36-Z7-G43-G39-K1-D40-A1-Z3			wHaw			fishermen, fowlers							
_\ : K p 5			P4-D36-Z7-G43-K1-Z2			wHaw			fishermen, fowlers							
_\ $ 5			P4-D36-X4-Z2			wHa			distribute rations ?							
K < K < < E 5			G43-V28-G43-V28-Z9-G37-Z2			wHwH			disappear of inscriptions							
[ ! 4			F25-X1-Z1			wHmt			hoof							
[ 1 '			F25-G17-E7			wHm			ass							
[			F25			wHm			ass							
[ 1 +			F25-G17-Y1			wHm			repeat,report of actions							
[			F25			wHm			repeat							
[ 1 +\ 4			F25-G17-Y1-D36-Z1			wHm a			repeat							
[ 1 "			F25-G17-A2			wHm			repeat,report of speech, bruit abroad							
[ 1 1 1 ! "			F25-G17-M17-M17-X1-A2			wHmyt			continued howling							
[ 1 K " !			F25-G17-G43-A2-A1			wHmw			herald, reporter, register							
[ !			F25-A1			wHmw			herald, reporter, legal register							
[ K			F25-G43			wHmw			herald, reporter, legal register							
[ 1 !			F25-G17-A1			wHmw			herald, reporter, legal register							
[ t [ K ! 7 h			D35-N35-F25-G43-X1-Z4-I9			nn wHmwty .f			there will never be his like again							
[ t [ 1 ! h			D35-N35-F25-G17-X1-I9			nn wHmwty .f			there will never be his like again							
[ t [ 1 K ! 4 h			D35-N35-F25-G17-G43-X1-Z1-I9			nn wHmwty .f			there will never be his like again							
[ 1 1 1 1 ! " 6			F25-G17-G17-M17-M17-X1-A2-Z3			wHmmyt			repetitions of something said							
K < e >`			G43-V28-S29-T30-D40			wHs			cut off hair, quell tulmult, kill rebels							
K B ;			G43-Aa1-R16			wx			fetish of Kos							
;			R16			wx			fetish of Kos							
K B S			G43-Aa1-N2			wx			night							
:! , S			Z7-G1-M12-N2			wx			night							
K B ! S			G43-Aa1-X1-N2			wxt			darkness							
K , !#			G43-M12-G1-M3			wxA			column, tent-pole							
K B #			G43-Aa1-M3			wxA			column, tent pole							
K , #			G43-M12-M3			wxA			column, tent pole							
K B 1 R			G43-Aa1-M17-O211			wxA			column, tent pole							
K B , !!			G43-Aa1-M12-G1-O1			wxA			hall of columns							
: , ! `			Z7-M12-G1-P5			wxA			full blast of storm ?							
K , ! `			G43-M12-G1-D40			wxA			throw off earth, empty out, shake out linen, beat a mat, purge the body							
K , ! n			G43-M12-G1-D54			wxA			seek							
K , n			G43-M12-D54			wxA			seek							
K , ! B n			G43-M12-G1-Aa1-D54			wxA			seek							
K B , ! E			G43-Aa1-M12-G1-G37			wxA			be foolish, act stupidly							
: , ! E			Z7-M12-G1-G37			wxA			be foolish, act stupidly							
K B , ! E !			G43-Aa1-M12-G1-G37-A1			wxA			ignorant, incompetent person, fool							
K , E !			G43-M12-G37-A1			wxA			ignorant, incompetent person, fool							
K , ! E !			G43-M12-G1-G37-A1			wxA			ignorant, incompetent person, fool							
K B M 1 1 ! \ # 5			G43-Aa1-D21-M17-M17-X1-P1-M3- Z2			wxryt			dockyard, carpenter's workshop							
K B M ! "			G43-Aa1-D21-X1-Q2C			wxryt			carpenter's workshop							
: B M ! !			Z7-Aa1-D21-O1-O1			wxr			dockyard							
K B f C			G43-Aa1-D46-Aa2			wxd			be painful, suffer, endure, be patient with							
K B f}			G43-Aa1-D46-Y1V			wxd			be painful, suffer, endure, be patient with							
K B f J +			G43-Aa1-D46-Aa9-Y1			wxd			foebearance							
: B f: C 5			Z7-Aa1-D46-Z7-Aa2-Z2			wxdw			pain							
C 5			Aa2-Z2			wxdw			pain							
: B f! C			Z7-Aa1-D46-X1-Aa2			wxdt			pain							
K e >			G43-S29-T30			wsi			tosaw				verb			
K e ! >			G43-S29-X1-T30C			wst			sawdust							
>			T30C			wst			sawdust							
K e !			G43-S29-O1			ws			crack, chink, small window							
! M n 1 K e !			O1-D21-D54-G17-G43-S29-O1			pr n ws			height of pyramid							
: e ! ,			Z7-S29-X1-V12			wsty			letter							
! <			Q1-D4			wsir			Osiris							
! <H			Q1-D4-A40			wsir			Osiris							
J M H			F51A-D21-A40			wsir			Osiris				divinity			
" <}			Q2-D4-C98A			wsir			Osiris				divinity			
<"			D4-Q2			wsir			Osiris				divinity			
K e h I n			G43-S29-I9-G41-D54			wsf			be slack, sluggish, neglect, ignore, sluggishness							
K e hî			G43-S29-I9-D55			wsf			neglect				verb transitive			
K e h I			G43-S29-I9-G41			wsf			neglect				verb transitive			
K e h: I n!			G43-S29-I9-Z7-G41-D54-A1			wsfw			sluggard							
K Bh K I			G43-O34-I9-G43-G41			wsfw			sluggard							
O ! 4			F12-X1-Z1			wsrt			neck							
O ! 4 2			F12-X1-Z1-F51B			wsrt			neck							
O e M `			F12-S29-D21-D40			wsr			strong, powerful, wealthy, influential, rich in years							
O			F12			wsr			powerful							
O e			F12-S29			wsr			strong							
O 8			F12-A24			wsr			powerful							
K O e M			G43-F12-S29-D21			wsr			powerful							
O e M +			F12-S29-D21-Y1			wsr			powerful							
O e M `!			F12-S29-D21-D40-A1			wsr			wealthy man							
O M !			F12-D21-A1			wsr			wealthy man							
O e M !			F12-S29-D21-A1			wsr			wealthy man							
O e M K `5			F12-S29-D21-G43-D40-Z2			wsrw			strength, power							
O			F12			wsrw			strength, power							
O e `5			F12-S29-D40-Z2			wsrw			strength, power							
O e M \			F12-S29-D21-D36			wsrw			strength, power							
O B M K c			F12-O34-D21-G43-P8			wsrw			oar							
O e K			F12-S29-G43			wsrw			oar							
O e M #			F12-S29-D21-M3			wsrw			oar							
K e B T			G43-S29-Aa1-W10			wsx			cup							
K e B T +			G43-S29-Aa1-W10-Y1			wsx			broad, wide, extensive of monuments, riches, breadth							
T +			W10-Y1			wsx			extensive of riches							
S			S11			wsx			breadth				noun			
K e B S			G43-S29-Aa1-S11			wsx			ornamental collar							
S			S11			wsx			ornamental collar							
K e B T \			G43-S29-Aa1-W10-P1			wsx			barge							
K e B \			G43-S29-Aa1-P1			wsx			barge							
K e B ! T \			G43-S29-Aa1-X1-W10-P1			wsxt			barge							
-! !			O13-X1-O1			wsxt			hall, court							
/			O15			wsxt			hall, court							
V			O307			wsxt			hall, court							
T ! !			W10-X1-O1			wsxt			hall, court							
K Bvm			G43-O34-N37-D53			wsS			urinate, pass fluid							
K v C			G43-N37-Aa2			wsS			pass fluid, urinate				verb  transitive			
: vvm			Z7-N37-N37-D53			wsS			urinate				verb  intransitive			
K Bv! m			G43-O34-N37-X1-D53			wsSt			urine							
K e v! D			G43-S29-N37-X1-Aa3A			wsSt			urine							
K Bv! m~ C 5			G43-O34-N37-X1-D53-N35A-Aa2-Z2			wsSt			urine							
K Bv E			G43-O34-N37-G37			wsS			die out of a race							
K B- E			G43-O34-V13-G37			wsT			be dilapidated, ruin, dilapidation				verb and noun			
K e ! E			G43-S29-X1-G37			wsT			be dilapidated, ruin				verb			
K e - tn			G43-S29-V13-N35-D54			wsTn			travel freely, be unhindered, deal arbitrarily with							
K B! tn			G43-O34-X1-N35-D54			wsTn			travel freely							
1 K e - tn			G17-G43-S29-V13-N35-D54			m wsTn			unhindered, with free access							
K e - tn\ 4			G43-S29-V13-N35-D54-D36-Z1			wsTn a			free of hands							
K e - to n			G43-S29-V13-N35-D56-D54			wsTn			be unhindered							
K v;			G43-N37-D3			wS			fall out, be destroyed, desolate a place							
;			D3			wS			be destroyed							
K v E			G43-N37-G37			wS			be destroyed							
K v E d 4			G43-N37-G37-F34-Z1			wS  ib			be helpless ?							
K v C			G43-N37-Aa2			wS			urinate							
K v!! J			G43-N37-G1-X1-G42			wSAt			widgeon ?							
J			G42			wSA			fatten							
:(! k`			Z7-M8-G1-D51-D40			wSA			fatten							
G			G39			wSA			fatten							
K (!"			G43-M8-G1-A2			wSA			utter plaudites, recite praises							
K (! K S 6			G43-M8-G1-G43-N2-Z3			wSAw			darkness							
K (! K I S			G43-M8-G1-G43-G41-N2			wSAw			darkness							
K v\ U"			G43-N37-D36-F18-A2			wSa			chew, eat a morsel							
K v\ "			G43-N37-D36-A2			wSa			eat a morsel							
K vq < "			G43-N37-D58-Z9-A2			wSb			answer, answer for conduct				verb and noun			
K vq "			G43-N37-D58-A2			wSb			answer				verb and noun			
K vq ! < "			G43-N37-D58-X1-Z9-A2			wSbt			response ?							
K vq K < !			G43-N37-D58-G43-Z9-A1			wSbw			comforter ?							
K v< q !			G43-N37-Z9-D58-E1			wSb			bull							
K vq 1 1 ! < r 5			G43-N37-D58-M17-M17-X1-Z9-N33- Z2			wSbyt			beads							
: v 1 8			Z7-N37-G17-A24			wSm			mix							
K v 1 X			G43-N37-G17-H1			wSm			prove ?, test							
K v 1 3			G43-N37-G17-T19			wSm			ear of corn							
K v 1 Y "			G43-N37-G17-H2-M2			wSm			ear of corn							
K v 1 K			G43-N37-G17-G43			wSmw			jar of metal							
Y 1 K b			H2-G17-G43-W24			wSmw			jar of metal as beer measure							
K vt X `			G43-N37-N35-H1-D40			wSn			wring the neck, make an offering of food and drink							
K vt V			G43-N37-N35-G54			wSn			wring the neck of poultry							
K vb K			G43-N37-W24-G43			wSnw			poultry for table							
K vtb K X 6			G43-N37-N35-W24-G43-H1-Z3			wSnw			poultry for table							
K v M V			G43-N37-D21-N5			wSr			dry up, be barron, be despoiled							
K v M E			G43-N37-D21-G37			wSr			be despoiled							
K v 1 M			G43-N37-G17-F10			wSm			throat							
K `f"			G43-F30-D46-A2			wSd			address someone, question someone, assent to, accused							
K vf"			G43-N37-D46-A2			wSd			question someone							
K U U"			G43-W11-F18-A2			wgi			chew							
K U 1 }			G43-W11-M17-D82			wgi			chew				verb			
: U 1 1 ! V			Z7-W11-M17-M17-X1-F19			wgyt			jaw							
: U ! V			Z7-W11-X1-F19			wgyt			jaw							
K U ! 1 1 ! U			G43-W11-G1-M17-M17-X1-F18			wgyt			jaw							
K U 1 1 ! U"			G43-W11-M17-M17-X1-F18-A2			wgyt			talker							
K U 1 } } }			G43-W11-M17-P93-P93-P93			wgiw			ribs of ship ?							
: U !: U#			Z7-W11-G1-Z7-F18-M3			wgiw			ribs of ship							
K U ! 1 1 K # 5			G43-W11-G1-M17-M17-G43-M3-Z2			wgiw			ribs of ship							
K U q Y			G43-W11-D58-N8			wgb			rise of sun							
K U # \			G43-W11-Q3-D36			wgp			triturate grind to powder							
K U 1 P			G43-W11-G17-U10			wgm			crush grain, crushed grain				verb and noun			
K U e >\			G43-W11-S29-T30-D36			wgs			cut open, gut fish etc..							
: U ! e p `			Z7-W11-G1-S29-T30A-D40			wgs			cut open, gut fish etc							
K A A E			G43-V33-V33-G37			wgg			feebleness, weakness, misery							
K U U			G43-W11-W11			wgg			feebleness, weakness, misery							
K A A ! E			G43-V33-V33-X1-G37			wggt			woe							
C \			Aa2-D36			wt			bandage, bind							
C ! 8			Aa2-X1-A24			wt			bandage, bind							
K ! F			G43-X1-V38			wt			bandage, bind							
C 5			Aa2-Z2			wt			wrappings							
:! C			Z7-X1-Aa2			wt			bandage							
K ! C `			G43-X1-Aa2-D40			wt			embalm							
C ! K &			Aa2-X1-G43-V6			wt			mummy - wrapping							
K ! d $: d 4 5			G43-X1-U30-G4-Z7-S28-Z1-Z2			wtyw			bandages, wrappings							
K ! C			G43-X1-Aa2			wt			place of embalming							
K ! C !			G43-X1-Aa2-A1			wt			embalmer, bandager							
C \ !			Aa2-D36-A1			wt			embalmer, bandager							
C ! `!			Aa2-X1-D40-A1			wt			embalmer, bandager							
/ K ! C !			E15-G43-X1-Aa2-A1			wt inpw			a priest							
K ! B o n			G43-X1-Aa1-D56-D54			wtx			flee							
K ! B n			G43-X1-Aa1-D54			wtx			flee							
K ! B o			G43-X1-Aa1-D56			wtx			flee							
K ! B K o n!			G43-X1-Aa1-G43-D56-D54-A1			wtxw			fugitive							
K ! -			G43-X1-V13			wtT			beget							
K ! ! m			G43-X1-X1-D53			wtt			beget							
K ! - m+			G43-X1-V13-D53-Y1			wtT			beget							
K ! ! K l 4			G43-X1-X1-G43-D52-Z1			wttw			begetter							
K -! K m}			G43-V13-X1-G43-D53-N33A			wTtw			offspring							
K - B m			G43-V13-O34-U39			wTs			raise, lift up, wear, weigh, extol, display, announce							
K - B m `			G43-V13-O34-U39-D40			wTs			raise, lift up							
K - e m "			G43-V13-S29-U39A-Q2B			wTs			raise, lift up of voice / of crowns in coronation							
K - B m +			G43-V13-O34-U39-Y1			wTs			wear crown							
K m `			G43-U39-D40			wTs			wear crown							
m			U39I			wTs			wear crown							
K - B m "			G43-V13-O34-U39-A2			wTs			lay an information, delate							
K - B m " c K			G43-V13-O34-U39-A2-P8-G43			wTs xrw			deliver a verdict							
K - BK m " !			G43-V13-O34-G43-U39-A2-A1			wTsw			accused person							
K f< `			G43-D46-Z9-D40			wdi			place, put, implant an obstacle, plant trees							
K f< `			G43-D46-Z9-D40			wdi			lay a fire, appoint as, be bent on a purpose							
K f< `			G43-D46-Z9-D40			wdi			throw , shoot an arrow, utter a cry, send forth the voice							
K f< `			G43-D46-Z9-D40			wdi			give out a noise, commit offence, deal harm, injury							
K f< `			G43-D46-Z9-D40			wdi			stir up strife, instil terror, extend protection							
K f< `\ 4			G43-D46-Z9-D40-D36-Z1			wd a			extend the hand to do something, press the hand against							
K ff<			G43-D46-D46-Z9			wdi			peasant							
b # K 1 1 }			W24-Q3-G43-M17-M17-A415			wdpw			butler, cook							
b K 8 ! 5			W24-G43-A24-A1-Z2			wdpw			butler, cook							
b # K 1 1 }			W24-Q3-G43-M17-M17-A415			wdpw			butler, cook							
b :!			W24-Z7-A1			wdpw			butler, cook							
K f# K b			G43-D46-Q3-G43-W24			wdpw			butler, cook							
b K			W24-G43			wdpw			cupbearer							
b K 1 1 !			W24-G43-M17-M17-X1			wdpwyt			serving maid							
K fhpn			G43-D46-I9-N31-D54			wdf			delay, be sluggish, tardily							
K ihn			G43-I10-I9-D54			wdf			delay							
K fhn			G43-D46-I9-D54			wdf			delay							
K fh G n			G43-D46-I9-G39-D54			wdf			delay							
K ih G + 5			G43-I10-I9-G39-Y1-Z2			wdf			delay							
